index,sub_id,group_id,phase_id,trial,mt,good
4177,227,2,2,12,8.415,0
4178,227,2,2,13,8.104,0
4179,227,2,2,14,9.346,0
4180,227,2,2,15,8.545,0
4181,227,2,2,16,8.542,0
4182,227,2,2,17,8.42,0
4183,227,2,2,18,7.976,0
4184,227,2,2,19,8.671,0
4185,227,2,2,20,7.362,0
4186,227,2,2,21,7.847,0
4187,227,2,2,22,7.932,0
4188,227,2,2,23,7.115,0
4189,227,2,2,24,18.229,0
4190,227,2,2,25,9.246,0
4191,227,2,2,26,7.651,0
4192,227,2,2,27,7.625,0
4193,227,2,2,28,11.74,0
4194,227,2,2,29,7.608,0
4195,227,2,2,30,7.429,0
4196,227,2,3,1,8.287,0
4197,227,2,3,2,7.924,0
4198,227,2,3,3,7.219,0
4199,227,2,3,4,7.274,0
4200,227,2,3,5,7.131,0
4201,228,2,1,1,13.787,0
4202,228,2,1,2,16.483,0
4203,228,2,1,3,14.39,0
4204,228,2,1,4,11.315,0
4205,228,2,1,5,12.497,0
4206,228,2,2,1,12.848,0
4207,228,2,2,2,11.799,0
4208,228,2,2,3,9.916,0
4209,228,2,2,4,11.414,0
4210,228,2,2,5,9.032,0
4211,228,2,2,6,8.322,0
4212,228,2,2,7,8.986,0
4213,228,2,2,8,9.784,0
4214,228,2,2,9,8.614,0
4215,228,2,2,10,8.607,0
4216,228,2,2,11,8.673,0
4217,228,2,2,12,10.667,0
4218,228,2,2,13,9.245,0
4219,228,2,2,14,10.323,0
4220,228,2,2,15,8.054,0
4221,228,2,2,16,9.775,0
4222,228,2,2,17,10.034,0
4223,228,2,2,18,9.117,0
4224,228,2,2,19,9.065,0
4225,228,2,2,20,11.195,0
4226,228,2,2,21,9.017,0
4227,228,2,2,22,8.73,0
4228,228,2,2,23,9.034,0
4229,228,2,2,24,8.457,0
4230,228,2,2,25,7.59,0
4231,228,2,2,26,8.643,0
4232,228,2,2,27,7.537,0
4233,228,2,2,28,8.536,0
4234,228,2,2,29,6.834,0
4235,228,2,2,30,7.203,0
4236,228,2,3,1,9.844,0
4237,228,2,3,2,8.514,0
4238,228,2,3,3,8.359,0
4239,228,2,3,4,10.592,0
4240,228,2,3,5,9.505,0
4241,229,2,1,1,17.101,0
4242,229,2,1,2,10.679,0
4243,229,2,1,3,11.356,0
4244,229,2,1,4,10.649,0
4245,229,2,1,5,9.731,0
4246,229,2,2,1,11.045,0
4247,229,2,2,2,9.014,0
4248,229,2,2,3,13.634,0
4249,229,2,2,4,9.945,0
4250,229,2,2,5,9.581,0
4251,229,2,2,6,10.202,0
4252,229,2,2,7,11.981,0
4253,229,2,2,8,13.601,0
4254,229,2,2,9,10.934,0
4255,229,2,2,10,9.002,0
4256,229,2,2,11,8.217,0
4257,229,2,2,12,9.376,0
4258,229,2,2,13,9.877,0
4259,229,2,2,14,8.773,0
4260,229,2,2,15,9.587,0
4261,229,2,2,16,8.484,0
4262,229,2,2,17,9.501,0
4263,229,2,2,18,7.94,0
4264,229,2,2,19,8.73,0
4265,229,2,2,20,9.436,0
4266,229,2,2,21,8.085,0
4267,229,2,2,22,7.746,0
4268,229,2,2,23,7.043,0
4269,229,2,2,24,,1
4270,229,2,2,25,,1
4271,229,2,2,26,,1
4272,229,2,2,27,8.756,0
4273,229,2,2,28,8.18,0
4274,229,2,2,29,11.218,0
4275,229,2,2,30,10.06,0
4276,229,2,3,1,9.06,0
4277,229,2,3,2,,1
4278,229,2,3,3,7.988,0
4279,229,2,3,4,8.396,0
4280,229,2,3,5,9.332,0
4281,230,2,1,1,,1
4282,230,2,1,2,12.751,0
4283,230,2,1,3,14.788,0
4284,230,2,1,4,21.413,0
4285,230,2,1,5,14.353,0
4286,230,2,2,1,14.405,0
4287,230,2,2,2,9.756,0
4288,230,2,2,3,13.394,0
4289,230,2,2,4,9.872,0
4290,230,2,2,5,10.063,0
4291,230,2,2,6,8.606,0
4292,230,2,2,7,9.16,0
4293,230,2,2,8,11.64,0
4294,230,2,2,9,7.996,0
4295,230,2,2,10,9.621,0
4296,230,2,2,11,8.456,0
4297,230,2,2,12,10.018,0
4298,230,2,2,13,7.116,0
4299,230,2,2,14,7.545,0
4300,230,2,2,15,7.134,0
4301,230,2,2,16,9.549,0
4302,230,2,2,17,9.402,0
4303,230,2,2,18,9.024,0
4304,230,2,2,19,8.918,0
4305,230,2,2,20,7.986,0
4306,230,2,2,21,10.829,0
4307,230,2,2,22,8.189,0
4308,230,2,2,23,10.523,0
4309,230,2,2,24,8.023,0
4310,230,2,2,25,8.144,0
4311,230,2,2,26,12.11,0
4312,230,2,2,27,12.677,0
4313,230,2,2,28,8.374,0
4314,230,2,2,29,10.739,0
4315,230,2,2,30,10.501,0
4316,230,2,3,1,12.51,0
4317,230,2,3,2,,1
4318,230,2,3,3,8.83,0
4319,230,2,3,4,9.091,0
4320,230,2,3,5,9.601,0
4321,231,2,1,1,22.263,0
4322,231,2,1,2,15.693,0
4323,231,2,1,3,13.946,0
4324,231,2,1,4,12.674,0
4325,231,2,1,5,13.998,0
4326,231,2,2,1,,1
4327,231,2,2,2,13.342,0
4328,231,2,2,3,13.077,0
4329,231,2,2,4,14.616,0
4330,231,2,2,5,11.255,0
4331,231,2,2,6,12.883,0
4332,231,2,2,7,12.444,0
4333,231,2,2,8,10.431,0
4334,231,2,2,9,14.536,0
4335,231,2,2,10,10.006,0
4336,231,2,2,11,10.826,0
4337,231,2,2,12,11.767,0
4338,231,2,2,13,11.95,0
4339,231,2,2,14,10.831,0
4340,231,2,2,15,13.026,0
4341,231,2,2,16,11.558,0
4342,231,2,2,17,12.15,0
4343,231,2,2,18,,1
4344,231,2,2,19,12.868,0
4345,231,2,2,20,10.586,0
4346,231,2,2,21,15.187,0
4347,231,2,2,22,14.088,0
4348,231,2,2,23,12.888,0
4349,231,2,2,24,10.106,0
4350,231,2,2,25,13.587,0
4351,231,2,2,26,11.005,0
4352,231,2,2,27,9.828,0
4353,231,2,2,28,10.589,0
4354,231,2,2,29,9.526,0
4355,231,2,2,30,13.344,0
4356,231,2,3,1,13.976,0
4357,231,2,3,2,11.908,0
4358,231,2,3,3,11.318,0
4359,231,2,3,4,11.11,0
4360,231,2,3,5,11.668,0
4361,232,2,1,1,,1
4362,232,2,1,2,14.296,0
4363,232,2,1,3,14.05,0
4364,232,2,1,4,11.128,0
4365,232,2,1,5,10.746,0
4366,232,2,2,1,14.428,0
4367,232,2,2,2,20.456,0
4368,232,2,2,3,10.907,0
4369,232,2,2,4,11.131,0
4370,232,2,2,5,11.934,0
4371,232,2,2,6,11.896,0
4372,232,2,2,7,13.861,0
4373,232,2,2,8,11.514,0
4374,232,2,2,9,10.971,0
4375,232,2,2,10,22.289,0
4376,232,2,2,11,11.936,0
4377,232,2,2,12,11.172,0
4378,232,2,2,13,10.57,0
4379,232,2,2,14,10.088,0
4380,232,2,2,15,11.796,0
4381,232,2,2,16,10.156,0
4382,232,2,2,17,11.015,0
4383,232,2,2,18,10.074,0
4384,232,2,2,19,9.765,0
4385,232,2,2,20,9.094,0
4386,232,2,2,21,9.305,0
4387,232,2,2,22,9.101,0
4388,232,2,2,23,9.21,0
4389,232,2,2,24,10.339,0
4390,232,2,2,25,8.454,0
4391,232,2,2,26,9.205,0
4392,232,2,2,27,9.215,0
4393,232,2,2,28,10.115,0
4394,232,2,2,29,8.499,0
4395,232,2,2,30,10.88,0
4396,232,2,3,1,11.53,0
4397,232,2,3,2,9.245,0
4398,232,2,3,3,8.452,0
4399,232,2,3,4,8.706,0
4400,232,2,3,5,7.979,0
4401,233,2,1,1,,1
4402,233,2,1,2,,1
4403,233,2,1,3,17.994,0
4404,233,2,1,4,16.271,0
4405,233,2,1,5,19.78,0
4406,233,2,2,1,17.763,0
4407,233,2,2,2,15.846,0
4408,233,2,2,3,16.194,0
4409,233,2,2,4,14.255,0
4410,233,2,2,5,12.841,0
4411,233,2,2,6,15.447,0
4412,233,2,2,7,14.913,0
4413,233,2,2,8,15.309,0
4414,233,2,2,9,12.57,0
4415,233,2,2,10,11.551,0
4416,233,2,2,11,11.752,0
4417,233,2,2,12,16.675,0
4418,233,2,2,13,15.413,0
4419,233,2,2,14,14.819,0
4420,233,2,2,15,13.142,0
4421,233,2,2,16,18.743,0
4422,233,2,2,17,14.536,0
4423,233,2,2,18,14.543,0
4424,233,2,2,19,15.436,0
4425,233,2,2,20,12.785,0
4426,233,2,2,21,11.479,0
4427,233,2,2,22,13.777,0
4428,233,2,2,23,14.243,0
4429,233,2,2,24,10.377,0
4430,233,2,2,25,13.393,0
4431,233,2,2,26,13.249,0
4432,233,2,2,27,14.451,0
4433,233,2,2,28,11.388,0
4434,233,2,2,29,13.969,0
4435,233,2,2,30,11.794,0
4436,233,2,3,1,12.332,0
4437,233,2,3,2,10.983,0
4438,233,2,3,3,10.862,0
4439,233,2,3,4,13.254,0
4440,233,2,3,5,10.96,0
4441,234,2,1,1,22.622,0
4442,234,2,1,2,13.656,0
4443,234,2,1,3,14.538,0
4444,234,2,1,4,14.169,0
4445,234,2,1,5,18.679,0
4446,234,2,2,1,22.794,0
4447,234,2,2,2,15.508,0
4448,234,2,2,3,20.33,0
4449,234,2,2,4,14.747,0
4450,234,2,2,5,15.568,0
4451,234,2,2,6,11.984,0
4452,234,2,2,7,14.094,0
4453,234,2,2,8,12.115,0
4454,234,2,2,9,11.1,0
4455,234,2,2,10,11.681,0
4456,234,2,2,11,12.394,0
4457,234,2,2,12,13.774,0
4458,234,2,2,13,12.795,0
4459,234,2,2,14,13.416,0
4460,234,2,2,15,13,0
4461,234,2,2,16,18.514,0
4462,234,2,2,17,12.494,0
4463,234,2,2,18,18.883,0
4464,234,2,2,19,12.149,0
4465,234,2,2,20,13.901,0
4466,234,2,2,21,10.719,0
4467,234,2,2,22,18.991,0
4468,234,2,2,23,12.017,0
4469,234,2,2,24,12.419,0
4470,234,2,2,25,10.692,0
4471,234,2,2,26,10.934,0
4472,234,2,2,27,14.375,0
4473,234,2,2,28,13.79,0
4474,234,2,2,29,14.479,0
4475,234,2,2,30,11.062,0
4476,234,2,3,1,14.792,0
4477,234,2,3,2,12.011,0
4478,234,2,3,3,10.061,0
4479,234,2,3,4,10.005,0
4480,234,2,3,5,,1
4481,235,2,1,1,17.431,0
4482,235,2,1,2,12.518,0
4483,235,2,1,3,12.233,0
4484,235,2,1,4,12.186,0
4485,235,2,1,5,13.187,0
4486,235,2,2,1,,1
4487,235,2,2,2,12.015,0
4488,235,2,2,3,10.417,0
4489,235,2,2,4,10.438,0
4490,235,2,2,5,9.987,0
4491,235,2,2,6,10.127,0
4492,235,2,2,7,11.174,0
4493,235,2,2,8,11.888,0
4494,235,2,2,9,9.382,0
4495,235,2,2,10,13.706,0
4496,235,2,2,11,11.164,0
4497,235,2,2,12,10.833,0
4498,235,2,2,13,9.829,0
4499,235,2,2,14,9.553,0
4500,235,2,2,15,10.019,0
4501,235,2,2,16,12.492,0
4502,235,2,2,17,11.081,0
4503,235,2,2,18,11.738,0
4504,235,2,2,19,10.686,0
4505,235,2,2,20,9.103,0
4506,235,2,2,21,9.53,0
4507,235,2,2,22,9.313,0
4508,235,2,2,23,8.902,0
4509,235,2,2,24,10.448,0
4510,235,2,2,25,9.03,0
4511,235,2,2,26,8.599,0
4512,235,2,2,27,10.751,0
4513,235,2,2,28,8.624,0
4514,235,2,2,29,9.715,0
4515,235,2,2,30,8.428,0
4516,235,2,3,1,8.928,0
4517,235,2,3,2,8.5,0
4518,235,2,3,3,11.351,0
4519,235,2,3,4,8.11,0
4520,235,2,3,5,8.773,0
4521,236,2,1,1,15.434,0
4522,236,2,1,2,14.939,0
4523,236,2,1,3,13.099,0
4524,236,2,1,4,16.433,0
4525,236,2,1,5,11.981,0
4526,236,2,2,1,13.969,0
4527,236,2,2,2,10.961,0
4528,236,2,2,3,11.55,0
4529,236,2,2,4,11.242,0
4530,236,2,2,5,11.819,0
4531,236,2,2,6,9.992,0
4532,236,2,2,7,10.534,0
4533,236,2,2,8,10.908,0
4534,236,2,2,9,10.543,0
4535,236,2,2,10,10.606,0
4536,236,2,2,11,11.384,0
4537,236,2,2,12,12.72,0
4538,236,2,2,13,10.489,0
4539,236,2,2,14,13.16,0
4540,236,2,2,15,10.337,0
4541,236,2,2,16,9.849,0
4542,236,2,2,17,11.295,0
4543,236,2,2,18,9.309,0
4544,236,2,2,19,9.878,0
4545,236,2,2,20,9.192,0
4546,236,2,2,21,7.929,0
4547,236,2,2,22,8.513,0
4548,236,2,2,23,11.669,0
4549,236,2,2,24,8.593,0
4550,236,2,2,25,8.887,0
4551,236,2,2,26,7.661,0
4552,236,2,2,27,7.484,0
4553,236,2,2,28,7.013,0
4554,236,2,2,29,7.289,0
4555,236,2,2,30,9.584,0
4556,236,2,3,1,9.748,0
4557,236,2,3,2,8.973,0
4558,236,2,3,3,8.655,0
4559,236,2,3,4,9.93,0
4560,236,2,3,5,10.379,0
4561,237,2,1,1,15.306,0
4562,237,2,1,2,19.359,0
4563,237,2,1,3,13.12,0
4564,237,2,1,4,11.536,0
4565,237,2,1,5,12.784,0
4566,237,2,2,1,12.401,0
4567,237,2,2,2,,1
4568,237,2,2,3,10.915,0
4569,237,2,2,4,11.093,0
4570,237,2,2,5,10.396,0
4571,237,2,2,6,10.478,0
4572,237,2,2,7,11.982,0
4573,237,2,2,8,9.103,0
4574,237,2,2,9,8.915,0
4575,237,2,2,10,8.643,0
4576,237,2,2,11,,1
4577,237,2,2,12,10.896,0
4578,237,2,2,13,9.339,0
4579,237,2,2,14,11.263,0
4580,237,2,2,15,8.353,0
4581,237,2,2,16,,1
4582,237,2,2,17,9.979,0
4583,237,2,2,18,10.328,0
4584,237,2,2,19,9.737,0
4585,237,2,2,20,9.365,0
4586,237,2,2,21,7.758,0
4587,237,2,2,22,10.48,0
4588,237,2,2,23,13.216,0
4589,237,2,2,24,13.065,0
4590,237,2,2,25,8.449,0
4591,237,2,2,26,9.906,0
4592,237,2,2,27,10.718,0
4593,237,2,2,28,9.515,0
4594,237,2,2,29,8.471,0
4595,237,2,2,30,9.012,0
4596,237,2,3,1,,1
4597,237,2,3,2,9.386,0
4598,237,2,3,3,10.626,0
4599,237,2,3,4,7.601,0
4600,237,2,3,5,8.241,0
4601,238,2,1,1,11.64,0
4602,238,2,1,2,8.634,0
4603,238,2,1,3,8.18,0
4604,238,2,1,4,9.197,0
4605,238,2,1,5,8.782,0
4606,238,2,2,1,9.851,0
4607,238,2,2,2,8.009,0
4608,238,2,2,3,8.965,0
4609,238,2,2,4,6.983,0
4610,238,2,2,5,8.044,0
4611,238,2,2,6,9.015,0
4612,238,2,2,7,10.151,0
4613,238,2,2,8,7.127,0
4614,238,2,2,9,11.947,0
4615,238,2,2,10,7.248,0
4616,238,2,2,11,9.158,0
4617,238,2,2,12,9.29,0
4618,238,2,2,13,7.96,0
4619,238,2,2,14,9.129,0
4620,238,2,2,15,10.483,0
4621,238,2,2,16,8.626,0
4622,238,2,2,17,9.194,0
4623,238,2,2,18,9.786,0
4624,238,2,2,19,12.444,0
4625,238,2,2,20,11.793,0
4626,238,2,2,21,8.233,0
4627,238,2,2,22,6.722,0
4628,238,2,2,23,12.704,0
4629,238,2,2,24,7.363,0
4630,238,2,2,25,6.952,0
4631,238,2,2,26,7.291,0
4632,238,2,2,27,6.942,0
4633,238,2,2,28,8.544,0
4634,238,2,2,29,8.077,0
4635,238,2,2,30,9.039,0
4636,238,2,3,1,6.934,0
4637,238,2,3,2,8.958,0
4638,238,2,3,3,9.154,0
4639,238,2,3,4,6.418,0
4640,238,2,3,5,6.979,0
4641,239,2,1,1,14.493,0
4642,239,2,1,2,14.088,0
4643,239,2,1,3,11.868,0
4644,239,2,1,4,15.004,0
4645,239,2,1,5,13.343,0
4646,239,2,2,1,12.843,0
4647,239,2,2,2,9.46,0
4648,239,2,2,3,11.553,0
4649,239,2,2,4,14.051,0
4650,239,2,2,5,9.081,0
4651,239,2,2,6,15.809,0
4652,239,2,2,7,13.216,0
4653,239,2,2,8,11.727,0
4654,239,2,2,9,13.067,0
4655,239,2,2,10,14.354,0
4656,239,2,2,11,10.203,0
4657,239,2,2,12,8.278,0
4658,239,2,2,13,10.785,0
4659,239,2,2,14,11.206,0
4660,239,2,2,15,9.112,0
4661,239,2,2,16,9.768,0
4662,239,2,2,17,9.873,0
4663,239,2,2,18,10.09,0
4664,239,2,2,19,9.63,0
4665,239,2,2,20,12.998,0
4666,239,2,2,21,8.962,0
4667,239,2,2,22,8.606,0
4668,239,2,2,23,9.657,0
4669,239,2,2,24,8.507,0
4670,239,2,2,25,8.184,0
4671,239,2,2,26,10.575,0
4672,239,2,2,27,10.628,0
4673,239,2,2,28,8.182,0
4674,239,2,2,29,8.537,0
4675,239,2,2,30,8.199,0
4676,239,2,3,1,9.989,0
4677,239,2,3,2,7.949,0
4678,239,2,3,3,7.985,0
4679,239,2,3,4,9.067,0
4680,239,2,3,5,7.997,0
4681,240,2,1,1,12.159,0
4682,240,2,1,2,13.016,0
4683,240,2,1,3,12.578,0
4684,240,2,1,4,10.712,0
4685,240,2,1,5,12.966,0
4686,240,2,2,1,11.577,0
4687,240,2,2,2,11.332,0
4688,240,2,2,3,12.878,0
4689,240,2,2,4,10.109,0
4690,240,2,2,5,11.266,0
4691,240,2,2,6,11.673,0
4692,240,2,2,7,13.009,0
4693,240,2,2,8,10.28,0
4694,240,2,2,9,10.009,0
4695,240,2,2,10,9.204,0
4696,240,2,2,11,9.992,0
4697,240,2,2,12,10.248,0
4698,240,2,2,13,11.207,0
4699,240,2,2,14,11.981,0
4700,240,2,2,15,8.672,0
4701,240,2,2,16,9.706,0
4702,240,2,2,17,9.551,0
4703,240,2,2,18,9.547,0
4704,240,2,2,19,11.821,0
4705,240,2,2,20,8.761,0
4706,240,2,2,21,9.161,0
4707,240,2,2,22,8.213,0
4708,240,2,2,23,8.422,0
4709,240,2,2,24,10.654,0
4710,240,2,2,25,9.834,0
4711,240,2,2,26,10.286,0
4712,240,2,2,27,12.351,0
4713,240,2,2,28,12.125,0
4714,240,2,2,29,8.713,0
4715,240,2,2,30,8.687,0
4716,240,2,3,1,8.687,0
4717,240,2,3,2,9.951,0
4718,240,2,3,3,9.393,0
4719,240,2,3,4,9.513,0
4720,240,2,3,5,11.759,0
4721,241,2,1,1,,1
4722,241,2,1,2,16.215,0
4723,241,2,1,3,10.462,0
4724,241,2,1,4,12.56,0
4725,241,2,1,5,11.046,0
4726,241,2,2,1,11.995,0
4727,241,2,2,2,11.446,0
4728,241,2,2,3,14.672,0
4729,241,2,2,4,9.37,0
4730,241,2,2,5,10.482,0
4731,241,2,2,6,12.823,0
4732,241,2,2,7,,1
4733,241,2,2,8,24.169,0
4734,241,2,2,9,9.249,0
4735,241,2,2,10,9.218,0
4736,241,2,2,11,11.193,0
4737,241,2,2,12,13.751,0
4738,241,2,2,13,9.829,0
4739,241,2,2,14,11.313,0
4740,241,2,2,15,7.552,0
4741,241,2,2,16,11.704,0
4742,241,2,2,17,15.553,0
4743,241,2,2,18,9.66,0
4744,241,2,2,19,7.96,0
4745,241,2,2,20,9.602,0
4746,241,2,2,21,11.602,0
4747,241,2,2,22,10.119,0
4748,241,2,2,23,12.02,0
4749,241,2,2,24,8.222,0
4750,241,2,2,25,13.818,0
4751,241,2,2,26,9.446,0
4752,241,2,2,27,15.019,0
4753,241,2,2,28,9.022,0
4754,241,2,2,29,8.135,0
4755,241,2,2,30,17.742,0
4756,241,2,3,1,11.703,0
4757,241,2,3,2,9.736,0
4758,241,2,3,3,6.993,0
4759,241,2,3,4,7.607,0
4760,241,2,3,5,12.72,0
4761,242,2,1,1,17.521,0
4762,242,2,1,2,15.387,0
4763,242,2,1,3,13.504,0
4764,242,2,1,4,11.004,0
4765,242,2,1,5,12.059,0
4766,242,2,2,1,13.304,0
4767,242,2,2,2,12.966,0
4768,242,2,2,3,12.166,0
4769,242,2,2,4,10.988,0
4770,242,2,2,5,10.686,0
4771,242,2,2,6,9.352,0
4772,242,2,2,7,8.67,0
4773,242,2,2,8,8.774,0
4774,242,2,2,9,9.636,0
4775,242,2,2,10,10.982,0
4776,242,2,2,11,9.364,0
4777,242,2,2,12,9.807,0
4778,242,2,2,13,8.851,0
4779,242,2,2,14,,1
4780,242,2,2,15,10.981,0
4781,242,2,2,16,8.387,0
4782,242,2,2,17,7.719,0
4783,242,2,2,18,15.462,0
4784,242,2,2,19,10.11,0
4785,242,2,2,20,9.62,0
4786,242,2,2,21,8.37,0
4787,242,2,2,22,15.842,0
4788,242,2,2,23,10.497,0
4789,242,2,2,24,8.587,0
4790,242,2,2,25,9.967,0
4791,242,2,2,26,9.425,0
4792,242,2,2,27,9.777,0
4793,242,2,2,28,7.539,0
4794,242,2,2,29,7.559,0
4795,242,2,2,30,9.221,0
4796,242,2,3,1,13.241,0
4797,242,2,3,2,10.894,0
4798,242,2,3,3,8.532,0
4799,242,2,3,4,8.815,0
4800,242,2,3,5,9.337,0
4801,243,2,1,1,,1
4802,243,2,1,2,15.405,0
4803,243,2,1,3,13.408,0
4804,243,2,1,4,16.321,0
4805,243,2,1,5,11.792,0
4806,243,2,2,1,13.173,0
4807,243,2,2,2,11.936,0
4808,243,2,2,3,11.345,0
4809,243,2,2,4,11.773,0
4810,243,2,2,5,9.824,0
4811,243,2,2,6,12.322,0
4812,243,2,2,7,9.873,0
4813,243,2,2,8,11.508,0
4814,243,2,2,9,8.623,0
4815,243,2,2,10,10.52,0
4816,243,2,2,11,16.587,0
4817,243,2,2,12,10.326,0
4818,243,2,2,13,10.322,0
4819,243,2,2,14,8.434,0
4820,243,2,2,15,9.927,0
4821,243,2,2,16,14.175,0
4822,243,2,2,17,10.618,0
4823,243,2,2,18,11.185,0
4824,243,2,2,19,11.851,0
4825,243,2,2,20,10.976,0
4826,243,2,2,21,10.584,0
4827,243,2,2,22,10.835,0
4828,243,2,2,23,8.461,0
4829,243,2,2,24,8.552,0
4830,243,2,2,25,9.24,0
4831,243,2,2,26,9.9,0
4832,243,2,2,27,10.905,0
4833,243,2,2,28,9.459,0
4834,243,2,2,29,9.399,0
4835,243,2,2,30,8.296,0
4836,243,2,3,1,10.155,0
4837,243,2,3,2,8.484,0
4838,243,2,3,3,15.69,0
4839,243,2,3,4,8.883,0
4840,243,2,3,5,8.391,0
4841,244,2,1,1,,1
4842,244,2,1,2,12.218,0
4843,244,2,1,3,,1
4844,244,2,1,4,12.475,0
4845,244,2,1,5,11.011,0
4846,244,2,2,1,12.349,0
4847,244,2,2,2,12.786,0
4848,244,2,2,3,10.538,0
4849,244,2,2,4,11.256,0
4850,244,2,2,5,12.44,0
4851,244,2,2,6,11.367,0
4852,244,2,2,7,13.746,0
4853,244,2,2,8,12.015,0
4854,244,2,2,9,10.977,0
4855,244,2,2,10,10.973,0
4856,244,2,2,11,10.48,0
4857,244,2,2,12,11.056,0
4858,244,2,2,13,12.61,0
4859,244,2,2,14,10.475,0
4860,244,2,2,15,10.535,0
4861,244,2,2,16,12.139,0
4862,244,2,2,17,9.735,0
4863,244,2,2,18,9.406,0
4864,244,2,2,19,8.77,0
4865,244,2,2,20,12.235,0
4866,244,2,2,21,11.78,0
4867,244,2,2,22,9.597,0
4868,244,2,2,23,9.104,0
4869,244,2,2,24,9.085,0
4870,244,2,2,25,11.097,0
4871,244,2,2,26,9.061,0
4872,244,2,2,27,8.977,0
4873,244,2,2,28,10.72,0
4874,244,2,2,29,9.472,0
4875,244,2,2,30,10.114,0
4876,244,2,3,1,11.25,0
4877,244,2,3,2,8.239,0
4878,244,2,3,3,8.307,0
4879,244,2,3,4,8.489,0
4880,244,2,3,5,8.553,0
4881,245,2,1,1,,1
4882,245,2,1,2,16.023,0
4883,245,2,1,3,13.146,0
4884,245,2,1,4,12.842,0
4885,245,2,1,5,13.071,0
4886,245,2,2,1,13.242,0
4887,245,2,2,2,12.66,0
4888,245,2,2,3,12.744,0
4889,245,2,2,4,11.443,0
4890,245,2,2,5,13.24,0
4891,245,2,2,6,13.047,0
4892,245,2,2,7,14.597,0
4893,245,2,2,8,10.545,0
4894,245,2,2,9,11.368,0
4895,245,2,2,10,13,0
4896,245,2,2,11,9.614,0
4897,245,2,2,12,10.779,0
4898,245,2,2,13,10.882,0
4899,245,2,2,14,12.998,0
4900,245,2,2,15,9.295,0
4901,245,2,2,16,11.869,0
4902,245,2,2,17,9.415,0
4903,245,2,2,18,11.223,0
4904,245,2,2,19,12.129,0
4905,245,2,2,20,10.748,0
4906,245,2,2,21,9.496,0
4907,245,2,2,22,9.878,0
4908,245,2,2,23,8.872,0
4909,245,2,2,24,8.109,0
4910,245,2,2,25,8.662,0
4911,245,2,2,26,7.604,0
4912,245,2,2,27,13.415,0
4913,245,2,2,28,9.871,0
4914,245,2,2,29,9.069,0
4915,245,2,2,30,6.793,0
4916,245,2,3,1,10.367,0
4917,245,2,3,2,8.083,0
4918,245,2,3,3,10.499,0
4919,245,2,3,4,10.183,0
4920,245,2,3,5,7.596,0
4921,246,2,1,1,15.756,0
4922,246,2,1,2,11.025,0
4923,246,2,1,3,12.66,0
4924,246,2,1,4,13.973,0
4925,246,2,1,5,14.484,0
4926,246,2,2,1,12.204,0
4927,246,2,2,2,,1
4928,246,2,2,3,,1
4929,246,2,2,4,12.088,0
4930,246,2,2,5,11.964,0
4931,246,2,2,6,11.949,0
4932,246,2,2,7,10.046,0
4933,246,2,2,8,10.053,0
4934,246,2,2,9,16.952,0
4935,246,2,2,10,10.438,0
4936,246,2,2,11,15.112,0
4937,246,2,2,12,13.392,0
4938,246,2,2,13,10.846,0
4939,246,2,2,14,16.839,0
4940,246,2,2,15,12.84,0
4941,246,2,2,16,16.037,0
4942,246,2,2,17,12.607,0
4943,246,2,2,18,9.99,0
4944,246,2,2,19,12.86,0
4945,246,2,2,20,10.19,0
4946,246,2,2,21,9.999,0
4947,246,2,2,22,9.304,0
4948,246,2,2,23,11.123,0
4949,246,2,2,24,13.076,0
4950,246,2,2,25,11.67,0
4951,246,2,2,26,12.054,0
4952,246,2,2,27,10.368,0
4953,246,2,2,28,12.288,0
4954,246,2,2,29,11.63,0
4955,246,2,2,30,9.727,0
4956,246,2,3,1,10.853,0
4957,246,2,3,2,10.433,0
4958,246,2,3,3,11.387,0
4959,246,2,3,4,11.459,0
4960,246,2,3,5,10.074,0
4961,247,2,1,1,21.556,0
4962,247,2,1,2,17.052,0
4963,247,2,1,3,14.773,0
4964,247,2,1,4,14.738,0
4965,247,2,1,5,12.626,0
4966,247,2,2,1,,1
4967,247,2,2,2,11.79,0
4968,247,2,2,3,12.849,0
4969,247,2,2,4,11.232,0
4970,247,2,2,5,13.755,0
4971,247,2,2,6,10.906,0
4972,247,2,2,7,10.43,0
4973,247,2,2,8,10.054,0
4974,247,2,2,9,11.478,0
4975,247,2,2,10,13.968,0
4976,247,2,2,11,8.733,0
4977,247,2,2,12,9.023,0
4978,247,2,2,13,9.257,0
4979,247,2,2,14,10.118,0
4980,247,2,2,15,9.745,0
4981,247,2,2,16,9.76,0
4982,247,2,2,17,9.416,0
4983,247,2,2,18,8.466,0
4984,247,2,2,19,12.965,0
4985,247,2,2,20,9.548,0
4986,247,2,2,21,8.536,0
4987,247,2,2,22,8.118,0
4988,247,2,2,23,8.21,0
4989,247,2,2,24,10.554,0
4990,247,2,2,25,8.807,0
4991,247,2,2,26,8.075,0
4992,247,2,2,27,8.49,0
4993,247,2,2,28,8.602,0
4994,247,2,2,29,9.353,0
4995,247,2,2,30,9.667,0
4996,247,2,3,1,11.39,0
4997,247,2,3,2,10.469,0
4998,247,2,3,3,10.349,0
4999,247,2,3,4,9.644,0
5000,247,2,3,5,9.104,0
5001,248,2,1,1,12.545,0
5002,248,2,1,2,11.715,0
5003,248,2,1,3,10.608,0
